step,probe,timestamp

allocate,start_time,2016-01-27 16:53:04.100749
allocate,stop_time,2016-01-27 16:53:07.586699
deallocate,start_time,2016-01-27 21:14:33.543464
deallocate,stop_time,2016-01-27 21:14:44.709295
