step,probe,timestamp

allocate,start_time,2016-01-27 02:31:43.757989
allocate,stop_time,2016-01-27 02:31:48.713873
deallocate,start_time,2016-01-27 02:44:02.860878
deallocate,stop_time,2016-01-27 02:44:08.972168
