step,probe,timestamp

allocate,start_time,2016-01-26 00:33:50.226729
allocate,stop_time,2016-01-26 00:33:55.526915
deallocate,start_time,2016-01-26 00:39:25.408103
deallocate,stop_time,2016-01-26 00:39:30.062259
