step,probe,timestamp

allocate,start_time,2016-01-26 00:19:39.557745
allocate,stop_time,2016-01-26 00:19:44.411440
deallocate,start_time,2016-01-26 00:24:00.932062
deallocate,stop_time,2016-01-26 00:24:14.774281
