step,probe,timestamp

allocate,start_time,2016-01-27 02:44:09.597508
allocate,stop_time,2016-01-27 02:44:14.752670
deallocate,start_time,2016-01-27 03:19:29.247182
deallocate,stop_time,2016-01-27 03:19:35.343222
