step,probe,timestamp

allocate,start_time,2016-01-28 11:34:12.597372
allocate,stop_time,2016-01-28 11:34:17.187391
deallocate,start_time,2016-01-28 11:48:21.829156
deallocate,stop_time,2016-01-28 11:48:29.520708
