step,probe,timestamp

allocate,start_time,2016-01-28 10:26:59.606910
allocate,stop_time,2016-01-28 10:27:04.104582
deallocate,start_time,2016-01-28 11:34:01.175109
deallocate,stop_time,2016-01-28 11:34:11.951454
