step,probe,timestamp

allocate,start_time,2016-01-27 21:14:45.553645
allocate,stop_time,2016-01-27 21:14:49.483942
deallocate,start_time,2016-01-28 00:33:37.266145
deallocate,stop_time,2016-01-28 00:33:45.527889
