step,probe,timestamp

allocate,start_time,2016-01-28 08:14:21.592882
allocate,stop_time,2016-01-28 08:14:26.708463
deallocate,start_time,2016-01-28 10:26:46.459866
deallocate,stop_time,2016-01-28 10:26:58.446452
