uid, iter, step, uid, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, 0, pre_loop, 1453969020.41, 1453969020.9, 1453969030.3, 1453969030.51, 1453969030.61, 1453969030.71, 1453969030.81,1453969030.92, 1453969032.41, 1453969032.55, 1453969032.62, 1453969034.21, 1453969034.3
unit.000001, 1, sim, 1453969057.89, 1453969122.2, 1453969139.5, 1453969188.11, 1453969188.21, 1453969188.37, 1453973376.66,1453973376.67, 1453973495.88, 1453973496.02, 1453973496.09, 1453973497.82, 1453973497.91
unit.000002, 1, sim, 1453969057.89, 1453969126.5, 1453969144.01, 1453969197.38, 1453969197.49, 1453969197.63, 1453973643.44,1453973643.44, 1453973764.66, 1453973764.8, 1453973764.87, 1453973766.03, 1453973766.12
unit.000003, 1, sim, 1453969057.89, 1453969126.68, 1453969144.22, 1453969197.79, 1453969197.94, 1453969198.05, 1453973644.72,1453973644.82, 1453973765.06, 1453973765.17, 1453973765.27, 1453973766.21, 1453973766.3
unit.000004, 1, sim, 1453969057.89, 1453969094.74, 1453969105.93, 1453969127.63, 1453969127.73, 1453969127.83, 1453971128.96,1453971129.06, 1453971248.1, 1453971248.24, 1453971248.31, 1453971249.31, 1453971249.4
unit.000005, 1, sim, 1453969057.89, 1453969132.65, 1453969150.63, 1453969211.08, 1453969211.18, 1453969211.28, 1453974127.94,1453974128.04, 1453974246.99, 1453974247.09, 1453974247.19, 1453974247.56, 1453974247.65
unit.000006, 1, sim, 1453969057.89, 1453969135.03, 1453969156.0, 1453969216.59, 1453969216.7, 1453969216.8, 1453974347.13,1453974347.14, 1453974468.76, 1453974468.89, 1453974468.96, 1453974470.6, 1453974470.93
unit.000007, 1, sim, 1453969057.89, 1453969128.54, 1453969146.33, 1453969202.28, 1453969202.38, 1453969202.48, 1453973844.23,1453973844.33, 1453973964.88, 1453973965.02, 1453973965.08, 1453973966.77, 1453973966.87
unit.000008, 1, sim, 1453969057.9, 1453969138.84, 1453969159.91, 1453969224.57, 1453969224.67, 1453969224.77, 1453974665.7,1453974665.71, 1453974784.52, 1453974784.66, 1453974784.73, 1453974786.25, 1453974786.34
unit.000009, 1, sim, 1453969057.9, 1453969069.51, 1453969070.01, 1453969070.14, 1453969070.21, 1453969070.32, 1453969070.41,1453969070.52, 1453969193.91, 1453969194.02, 1453969194.12, 1453969194.69, 1453969194.79
unit.000010, 1, sim, 1453969057.9, 1453969069.69, 1453969070.74, 1453969070.84, 1453969070.94, 1453969071.18, 1453969071.18,1453969071.25, 1453969194.11, 1453969194.42, 1453969194.57, 1453969195.97, 1453969196.06
unit.000011, 1, sim, 1453969057.9, 1453969069.86, 1453969070.94, 1453969071.25, 1453969071.35, 1453969071.45, 1453969071.55,1453969071.65, 1453969193.11, 1453969193.21, 1453969193.31, 1453969194.5, 1453969194.6
unit.000012, 1, sim, 1453969057.9, 1453969070.04, 1453969071.18, 1453969071.66, 1453969071.76, 1453969071.86, 1453969071.96,1453969072.06, 1453969194.22, 1453969194.62, 1453969194.73, 1453969196.15, 1453969196.25
unit.000013, 1, sim, 1453969057.9, 1453969070.4, 1453969072.21, 1453969072.48, 1453969072.58, 1453969072.68, 1453969072.78,1453969072.88, 1453969194.82, 1453969195.03, 1453969195.14, 1453969196.33, 1453969196.44
unit.000014, 1, sim, 1453969057.91, 1453969070.93, 1453969072.9, 1453969073.92, 1453969074.02, 1453969074.25, 1453969193.95,1453969194.05, 1453969311.96, 1453969312.1, 1453969312.17, 1453969313.1, 1453969313.23
unit.000015, 1, sim, 1453969057.91, 1453969071.54, 1453969073.49, 1453969075.14, 1453969075.28, 1453969075.35, 1453969196.21,1453969196.32, 1453969316.89, 1453969317.3, 1453969317.41, 1453969318.95, 1453969319.05
unit.000016, 1, sim, 1453969057.91, 1453969071.9, 1453969074.67, 1453969075.98, 1453969076.08, 1453969076.31, 1453969312.1,1453969312.1, 1453969427.41, 1453969427.52, 1453969427.62, 1453969428.23, 1453969428.32
unit.000017, 1, sim, 1453969057.91, 1453969072.62, 1453969075.37, 1453969077.58, 1453969077.69, 1453969077.79, 1453969316.11,1453969316.21, 1453969438.85, 1453969439.57, 1453969439.67, 1453969440.66, 1453969440.75
unit.000018, 1, sim, 1453969057.91, 1453969072.97, 1453969075.78, 1453969078.4, 1453969078.5, 1453969078.61, 1453969316.81,1453969316.92, 1453969437.84, 1453969437.97, 1453969438.04, 1453969439.93, 1453969440.02
unit.000019, 1, sim, 1453969057.91, 1453969073.36, 1453969076.17, 1453969079.22, 1453969079.38, 1453969079.43, 1453969426.74,1453969426.75, 1453969546.77, 1453969546.87, 1453969546.97, 1453969547.92, 1453969548.02
