step,probe,timestamp

allocate,start_time,2016-01-27 03:19:35.974191
allocate,stop_time,2016-01-27 03:19:40.581922
deallocate,start_time,2016-01-27 03:39:11.355122
deallocate,stop_time,2016-01-27 03:39:18.052957
