step,probe,timestamp

allocate,start_time,2016-01-26 08:58:05.525634
allocate,stop_time,2016-01-26 08:58:09.712243
deallocate,start_time,2016-01-26 14:01:16.821563
deallocate,stop_time,2016-01-26 14:01:29.252071
