iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-01-26 00:58:43.443345
None,pre_loop,None,wait_time,2016-01-26 00:58:43.452240
None,pre_loop,None,res_time,2016-01-26 00:58:58.547751
None,pre_loop,None,stop_time,2016-01-26 00:58:58.548693
1,sim,kernel_0,start_time,2016-01-26 00:58:58.549438
1,sim,kernel_0,wait_time,2016-01-26 00:59:00.339902
1,sim,kernel_0,res_time,2016-01-26 01:02:14.195166
1,sim,kernel_0,stop_time,2016-01-26 01:02:14.196674
1,sim,post,start_time,2016-01-26 01:02:14.196705
1,sim,post,stop_time,2016-01-26 01:02:14.219642
1,ana,kernel_0,start_time,2016-01-26 01:02:14.235770
1,ana,kernel_0,wait_time,2016-01-26 01:02:14.274688
1,ana,kernel_0,res_time,2016-01-26 01:02:27.676339
1,ana,kernel_0,stop_time,2016-01-26 01:02:27.676915
1,ana,kernel_1,start_time,2016-01-26 01:02:27.676945
1,ana,kernel_1,wait_time,2016-01-26 01:02:27.702108
1,ana,kernel_1,res_time,2016-01-26 01:02:41.762825
1,ana,kernel_1,stop_time,2016-01-26 01:02:41.763414
1,ana,kernel_2,start_time,2016-01-26 01:02:41.763443
1,ana,kernel_2,wait_time,2016-01-26 01:02:41.790606
1,ana,kernel_2,res_time,2016-01-26 01:02:51.366303
1,ana,kernel_2,stop_time,2016-01-26 01:02:51.366832
1,ana,post,start_time,2016-01-26 01:02:51.366861
1,ana,post,stop_time,2016-01-26 01:02:51.367116
